From_Date, region_id, region_name, Company_Id, Company_Name, profitcenter_id, Profitcenter_Name, usr_Id, Level, STATUS, Total Sales, Credit App#, Sales$-Fin, Avg Ticket Sale, BEDDING SALES, Protection SALES, DELIVERY SALES, Drop Ship Ticket, UPS, Postive Sales, Actual_PrevYear, LastYearSales, Traffic Count, Traffic Count PrevYear, Sales YOY, Gross Margin, Effective Margin, $ Discount, Apps to Traffic, SPG, Sales Count, Avg Item Count, Finance Avg Ticket, Non Fin Avg Ticket, UPS Closing Rate, Traffic YOY
05/01/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,7263.55,7.00,12447.56,3417.02,1328.99,NULL,NULL,NULL,NULL,15036.29,0.00,NULL,35.00,28.00,NULL,55.90,62.25,1612.17,20.00,207.53,10.00,2.30,1383.95,1069.73,0.00,25.00
05/02/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,23928.99,4.00,4347.97,14505.74,9287.06,NULL,NULL,NULL,NULL,24764.82,14.00,NULL,49.00,33.00,NULL,60.36,60.16,3188.21,8.16,488.35,12.00,4.33,941.13,2254.61,0.00,48.48
05/03/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,33906.43,3.00,12430.57,20451.98,4103.97,NULL,NULL,NULL,NULL,32045.55,8.00,NULL,74.00,33.00,NULL,59.23,57.29,6139.63,4.05,458.20,16.00,4.25,767.06,1489.39,0.00,124.24
05/04/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,32562.23,2.00,7559.50,27109.39,2958.99,NULL,NULL,NULL,NULL,32657.28,12.00,NULL,35.00,69.00,NULL,60.53,59.92,3555.81,5.71,930.35,9.00,7.11,1283.93,3705.37,0.00,-49.28
05/05/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,28176.59,3.00,13805.86,15798.17,5301.00,NULL,NULL,NULL,NULL,29808.23,5.00,NULL,42.00,33.00,NULL,58.76,56.61,3629.02,7.14,670.87,8.00,4.25,3751.14,3700.92,0.00,27.27
05/06/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,14648.74,2.00,3339.93,11916.62,2328.98,NULL,NULL,NULL,NULL,15588.74,5.00,NULL,29.00,25.00,NULL,65.76,65.20,1078.93,6.90,505.13,7.00,3.71,709.99,2549.75,0.00,16.00
05/07/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,33638.13,5.00,23247.32,23493.61,6576.94,NULL,NULL,NULL,NULL,33360.46,9.00,NULL,43.00,44.00,NULL,58.63,55.20,5021.51,11.63,782.28,9.00,7.56,3170.80,2886.12,0.00,-2.27
05/08/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,6496.72,1.00,5979.02,5912.23,0.00,NULL,NULL,NULL,NULL,7377.61,7.00,NULL,39.00,31.00,NULL,59.42,52.15,339.88,2.56,166.58,5.00,3.20,5979.02,339.66,0.00,25.81
05/09/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,9409.79,3.00,5989.85,8629.82,0.00,NULL,NULL,NULL,NULL,14939.65,6.00,NULL,32.00,27.00,NULL,64.29,64.39,660.00,9.38,294.06,5.00,2.00,1497.46,2262.45,0.00,18.52
05/10/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,52325.52,10.00,15328.85,20835.92,7704.08,NULL,NULL,NULL,NULL,47227.53,7.00,NULL,79.00,40.00,NULL,56.96,54.01,8456.25,12.66,662.35,23.00,4.78,2063.42,1320.69,0.00,97.50
05/11/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,16678.05,3.00,12923.79,13954.17,1574.97,NULL,NULL,NULL,NULL,16623.61,9.00,NULL,38.00,67.00,NULL,65.95,63.34,-748.98,7.89,438.90,7.00,3.00,2584.75,1233.28,0.00,-43.28
05/12/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,17918.40,3.00,11816.71,17749.13,9496.98,NULL,NULL,NULL,NULL,17918.40,4.00,NULL,28.00,29.00,NULL,53.67,52.69,2602.99,10.71,639.94,10.00,3.80,1791.10,1390.36,0.00,-3.45
05/13/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,17138.76,2.00,12302.65,9531.96,-60.00,NULL,NULL,NULL,NULL,17913.67,7.00,NULL,40.00,25.00,NULL,57.93,54.54,2430.92,5.00,428.47,9.00,3.33,1975.44,920.86,0.00,60.00
05/14/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,7132.23,3.00,3352.33,3166.15,0.00,NULL,NULL,NULL,NULL,8282.17,4.00,NULL,38.00,30.00,NULL,55.70,62.56,2297.52,7.89,187.69,6.00,1.67,1676.17,1419.35,0.00,26.67
05/15/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,16349.12,5.00,9763.81,8229.87,1248.98,NULL,NULL,NULL,NULL,12805.14,4.00,NULL,40.00,28.00,NULL,62.97,59.94,1485.36,12.50,408.73,8.00,3.50,851.40,985.04,0.00,42.86
05/16/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,13852.79,3.00,15567.72,6999.38,-1499.00,NULL,NULL,NULL,NULL,20596.64,9.00,NULL,45.00,52.00,NULL,57.50,50.61,3537.39,6.67,307.84,7.00,3.86,3026.12,2439.94,0.00,-13.46
05/17/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,41875.03,6.00,15426.32,16921.44,5113.96,NULL,NULL,NULL,NULL,39882.62,6.00,NULL,60.00,27.00,NULL,60.33,59.37,4572.29,10.00,697.92,15.50,5.42,1470.80,3161.52,0.00,122.22
05/18/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,32783.76,5.00,5849.88,20927.03,6854.56,NULL,NULL,NULL,NULL,32902.85,14.00,NULL,48.00,85.00,NULL,56.63,56.71,3761.49,10.42,683.00,10.00,6.20,1462.47,3018.11,0.00,-43.53
05/19/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,25642.28,4.00,24158.40,12821.73,11978.97,NULL,NULL,NULL,NULL,21011.87,3.00,NULL,53.00,30.00,NULL,58.27,58.47,3708.10,7.55,483.82,9.00,4.56,1987.82,803.63,0.00,76.67
05/20/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,12320.02,1.00,7196.62,8716.69,528.99,NULL,NULL,NULL,NULL,12719.99,5.00,NULL,36.00,45.00,NULL,56.41,54.86,3343.63,2.78,342.22,6.00,4.17,3598.31,1841.12,0.00,-20.00
05/21/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,24844.77,3.00,15272.56,16767.44,3056.10,NULL,NULL,NULL,NULL,16300.22,8.50,NULL,40.00,38.00,NULL,60.97,57.33,3544.22,7.50,621.12,11.00,4.55,1336.32,884.04,0.00,5.26
05/22/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,5153.62,0.00,1729.88,1750.41,1999.00,NULL,NULL,NULL,NULL,11597.10,13.50,NULL,40.00,32.00,NULL,54.60,62.39,1594.94,0.00,128.84,9.00,1.56,164.00,1203.01,0.00,25.00
05/23/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,60583.97,6.00,37016.61,33141.81,4925.98,NULL,NULL,NULL,NULL,61657.88,18.00,NULL,61.00,44.00,NULL,58.58,54.14,9258.39,9.84,993.18,17.00,6.00,2535.73,2110.17,0.00,38.64
05/24/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,87261.21,13.00,50219.22,34617.95,28091.84,NULL,NULL,NULL,NULL,64243.10,20.00,NULL,80.00,56.00,NULL,57.75,55.11,16209.23,16.25,1090.77,26.50,5.13,1774.71,1197.91,0.00,42.86
05/25/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,34449.95,1.00,10620.44,17694.83,6072.95,NULL,NULL,NULL,NULL,32111.70,24.00,NULL,59.00,71.00,NULL,56.83,55.08,3544.11,1.69,583.90,17.00,3.53,756.85,1786.89,0.00,-16.90
05/26/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,67975.98,15.00,44257.13,24606.63,3069.56,NULL,NULL,NULL,NULL,70036.89,11.00,NULL,89.00,47.00,NULL,58.56,54.58,11494.52,16.85,763.78,34.00,2.88,1575.73,1618.66,0.00,89.36
05/27/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,19160.05,3.00,10101.90,14053.93,6246.98,NULL,NULL,NULL,NULL,16482.54,17.00,NULL,27.00,82.00,NULL,60.30,59.60,3472.30,11.11,709.63,7.00,3.57,1419.58,1340.66,0.00,-67.07
05/28/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,2104.84,6.00,10219.96,-918.26,-2093.91,NULL,NULL,NULL,NULL,15629.80,5.00,NULL,44.00,31.00,NULL,19.64,21.68,2352.33,13.64,47.84,14.00,1.36,1658.47,837.10,0.00,41.94
05/29/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,24509.20,2.00,13768.74,9852.16,1829.09,NULL,NULL,NULL,NULL,26932.46,4.00,NULL,35.00,26.00,NULL,60.31,55.89,2042.22,5.71,700.26,6.00,7.50,2294.79,3159.69,0.00,34.62
05/30/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,21702.34,3.00,10883.72,8495.09,2939.21,NULL,NULL,NULL,NULL,33563.35,8.00,NULL,42.00,46.00,NULL,56.23,55.55,5775.12,7.14,516.72,14.00,2.29,979.22,1947.17,0.00,-8.70
05/31/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,55187.59,11.00,34728.32,17765.58,19204.47,NULL,NULL,NULL,NULL,73967.43,6.00,NULL,83.00,36.00,NULL,62.99,60.19,9834.54,13.25,664.91,25.00,4.32,2748.35,1317.27,0.00,130.56
06/01/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,12696.55,1.00,8816.69,11626.60,1440.03,NULL,NULL,NULL,NULL,14775.55,16.00,NULL,43.00,73.00,NULL,42.07,35.23,6192.92,2.33,295.27,8.00,3.75,2938.90,993.14,0.00,-41.10
06/02/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,2052.35,2.00,0.00,1782.37,0.00,NULL,NULL,NULL,NULL,2039.91,10.00,NULL,23.00,39.00,NULL,60.16,60.16,214.08,8.70,89.23,2.00,2.00,0.00,679.97,0.00,-41.03
06/03/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,26915.41,3.00,6641.97,5853.82,12517.97,NULL,NULL,NULL,NULL,28762.23,11.00,NULL,40.00,38.00,NULL,59.51,57.71,4184.83,7.50,672.89,13.00,3.23,1305.33,2108.03,0.00,5.26
06/04/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,21946.22,3.00,18641.56,8516.42,2146.98,NULL,NULL,NULL,NULL,24075.13,3.00,NULL,42.00,23.00,NULL,57.78,54.44,2012.83,7.14,522.53,8.00,5.88,3728.31,1510.93,0.00,82.61
06/05/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,21552.09,5.00,1328.98,20582.12,5709.35,NULL,NULL,NULL,NULL,22345.38,8.00,NULL,44.00,40.00,NULL,52.75,53.36,3621.60,11.36,489.82,4.00,11.50,332.25,5246.86,0.00,10.00
06/06/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,42384.45,7.00,27876.87,25430.84,899.00,NULL,NULL,NULL,NULL,35375.63,7.00,NULL,48.00,28.00,NULL,59.93,56.61,5455.55,14.58,883.01,15.00,4.80,2096.17,1385.30,0.00,71.43
06/07/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,47552.00,5.00,39943.10,20891.45,16703.96,NULL,NULL,NULL,NULL,52370.96,8.00,NULL,63.00,51.00,NULL,60.11,54.57,4792.13,7.94,754.79,14.00,4.14,5538.26,658.99,0.00,23.53
06/08/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,48175.06,6.00,17007.64,34928.67,15722.16,NULL,NULL,NULL,NULL,48206.07,11.00,NULL,44.00,65.00,NULL,59.37,58.20,5223.79,13.64,1094.89,13.00,5.46,1889.74,3472.05,0.00,-32.31
06/09/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,25923.91,3.00,11265.74,16383.09,5157.99,NULL,NULL,NULL,NULL,25773.91,11.00,NULL,35.00,37.00,NULL,60.77,58.44,1756.48,8.57,740.68,11.00,4.09,1355.91,2512.77,0.00,-5.41
06/10/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,8596.58,0.00,6319.69,2482.57,-219.00,NULL,NULL,NULL,NULL,8715.59,12.00,NULL,28.00,43.00,NULL,60.24,58.54,292.02,0.00,307.02,5.00,4.80,2844.87,781.46,0.00,-34.88
05/01/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,26628.04,6.00,20645.64,25797.81,5867.99,NULL,NULL,NULL,NULL,36911.31,7.00,NULL,44.00,46.00,NULL,62.55,58.56,1284.05,13.64,605.18,10.00,3.70,2949.37,4016.43,0.00,-4.35
05/02/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,49298.60,8.00,31173.64,24265.87,15070.37,NULL,NULL,NULL,NULL,48980.52,9.00,NULL,72.00,61.00,NULL,-219.08,-224.22,8595.91,11.11,684.70,19.00,3.89,2078.24,1483.91,0.00,18.03
05/03/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,116747.72,17.00,63632.83,44171.76,13924.08,NULL,NULL,NULL,NULL,110755.80,10.50,NULL,174.00,51.00,NULL,174.85,172.32,12359.17,9.77,670.96,43.00,4.70,1922.46,2143.35,0.00,241.18
05/04/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,80284.13,18.00,79372.52,47820.03,6086.92,NULL,NULL,NULL,NULL,80573.57,21.00,NULL,124.00,153.00,NULL,58.02,57.70,11189.96,14.52,647.45,30.00,4.07,3232.36,1608.72,0.00,-18.95
05/05/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,26600.07,3.00,8229.44,13990.14,4803.62,NULL,NULL,NULL,NULL,27144.09,13.00,NULL,59.00,83.00,NULL,60.75,59.82,5574.17,5.08,450.85,9.00,4.67,2057.36,2364.33,0.00,-28.92
05/06/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,43159.29,5.00,17709.82,21059.78,7547.98,NULL,NULL,NULL,NULL,47213.73,7.50,NULL,45.00,62.00,NULL,56.79,55.52,5797.93,11.11,959.10,13.00,4.69,1577.86,3907.31,0.00,-27.42
05/07/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,35493.03,10.00,24784.50,19362.87,2299.00,NULL,NULL,NULL,NULL,32606.60,9.00,NULL,61.00,40.00,NULL,61.65,59.34,3009.80,16.39,581.85,14.00,4.64,2382.44,1599.10,0.00,52.50
05/08/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,50099.75,8.00,24293.51,45048.27,990.00,NULL,NULL,NULL,NULL,50768.26,15.00,NULL,62.00,73.00,NULL,61.91,60.68,2395.00,12.90,808.06,13.50,7.11,2699.25,3411.30,0.00,-15.07
05/09/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,40389.80,7.00,16616.03,31838.51,5117.99,NULL,NULL,NULL,NULL,22859.75,9.00,NULL,73.00,45.00,NULL,64.15,63.06,3027.63,9.59,553.28,11.00,4.82,2065.75,933.39,0.00,62.22
05/10/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,72849.27,9.00,44840.05,27731.65,11000.99,NULL,NULL,NULL,NULL,79530.17,14.00,NULL,180.00,67.00,NULL,61.32,58.57,8913.20,5.00,404.72,29.00,3.66,2136.62,2172.57,0.00,168.66
05/11/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,41762.91,11.00,27814.45,21956.80,769.99,NULL,NULL,NULL,NULL,39279.69,23.50,NULL,124.00,160.00,NULL,60.33,58.09,4743.88,8.87,336.80,19.00,3.89,2811.44,1458.15,0.00,-22.50
05/12/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,46379.91,10.00,29073.71,28943.57,4945.00,NULL,NULL,NULL,NULL,44087.18,14.00,NULL,72.00,121.00,NULL,60.74,58.66,9048.52,13.89,644.17,22.00,3.91,1879.20,1312.44,0.00,-40.50
05/13/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,38866.29,9.00,31051.58,34060.89,1848.10,NULL,NULL,NULL,NULL,33530.30,5.00,NULL,67.00,45.00,NULL,62.63,58.41,3188.91,13.43,580.09,10.00,6.60,3712.51,565.99,0.00,48.89
05/14/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,20298.08,11.00,13894.74,9662.55,-550.00,NULL,NULL,NULL,NULL,28593.06,14.00,NULL,62.00,56.00,NULL,60.47,58.64,3789.73,17.74,327.39,15.00,3.00,2007.29,1755.55,0.00,10.71
05/15/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,29367.59,3.00,15358.13,13792.74,180.00,NULL,NULL,NULL,NULL,29907.55,6.00,NULL,67.00,59.00,NULL,60.82,59.36,3961.85,4.48,438.32,16.00,3.69,2194.02,1119.19,0.00,13.56
05/16/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,37614.63,6.00,31165.50,20886.19,6877.00,NULL,NULL,NULL,NULL,39492.13,10.00,NULL,79.00,77.00,NULL,60.79,58.60,5130.92,7.59,476.13,17.00,1.94,3245.08,1321.97,0.00,2.60
05/17/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,107572.25,9.00,50599.69,44731.69,18065.06,NULL,NULL,NULL,NULL,106938.23,17.50,NULL,171.00,66.00,NULL,61.56,59.13,7239.89,5.26,629.08,35.00,4.86,2444.93,2509.90,0.00,159.09
05/18/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,51363.89,10.00,35876.31,30553.59,3962.99,NULL,NULL,NULL,NULL,51685.87,21.50,NULL,133.00,174.00,NULL,63.25,60.40,6020.45,7.52,386.19,22.00,4.00,2224.77,1804.40,0.00,-23.56
05/19/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,8208.58,4.00,18439.24,2112.83,-2018.98,NULL,NULL,NULL,NULL,26817.15,15.50,NULL,59.00,130.00,NULL,49.90,43.42,2570.53,6.78,139.13,9.00,4.56,2241.04,2222.20,0.00,-54.62
05/20/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,28487.86,6.00,25756.48,17624.04,4193.00,NULL,NULL,NULL,NULL,33738.95,7.00,NULL,91.00,65.00,NULL,64.96,60.75,4422.42,6.59,313.05,11.00,3.64,3679.50,1436.50,0.00,40.00
05/21/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,65399.69,12.00,52062.92,57436.57,7354.70,NULL,NULL,NULL,NULL,55914.28,12.00,NULL,69.00,56.00,NULL,59.83,56.30,9704.14,17.39,947.82,21.00,5.10,3140.98,1467.28,0.00,23.21
05/22/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,25424.44,6.00,29633.46,12211.53,5350.89,NULL,NULL,NULL,NULL,33533.30,13.00,NULL,64.00,63.00,NULL,57.63,54.26,5124.78,9.38,397.26,12.00,3.17,2693.95,1299.94,0.00,1.59
05/23/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,105329.40,13.00,49481.62,45049.58,12580.93,NULL,NULL,NULL,NULL,105586.56,12.00,NULL,137.00,58.00,NULL,58.32,56.80,16540.12,9.49,768.83,36.00,4.22,1657.65,2411.77,0.00,136.21
05/24/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,137448.93,21.00,91380.06,42227.57,22221.93,NULL,NULL,NULL,NULL,134965.63,16.00,NULL,238.00,97.00,NULL,58.90,56.55,24744.07,8.82,577.52,52.00,4.63,2230.57,1443.53,0.00,145.36
05/25/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,113443.69,22.00,76563.65,45207.97,13128.24,NULL,NULL,NULL,NULL,114456.19,33.50,NULL,135.00,194.00,NULL,59.24,56.88,19518.68,16.30,840.32,46.00,4.65,1726.75,1423.19,0.00,-30.41
05/26/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,190699.97,23.00,124512.98,59239.29,36833.47,NULL,NULL,NULL,NULL,174597.57,35.00,NULL,212.00,149.00,NULL,58.73,55.52,30444.05,10.85,899.53,59.00,5.46,2116.49,2080.00,0.00,42.28
05/27/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,25613.36,4.00,17948.65,12679.32,2798.96,NULL,NULL,NULL,NULL,25383.35,35.00,NULL,48.00,197.00,NULL,57.76,54.96,5583.84,8.33,533.61,13.00,3.15,3429.73,1029.34,0.00,-75.63
05/28/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,37098.50,4.00,11932.71,19274.10,4522.20,NULL,NULL,NULL,NULL,35888.17,11.00,NULL,54.00,50.00,NULL,60.22,59.56,5777.26,7.41,687.01,16.00,4.44,1116.61,1967.12,0.00,8.00
05/29/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,16504.86,3.00,10579.69,13879.98,0.00,NULL,NULL,NULL,NULL,17339.18,9.00,NULL,40.00,53.00,NULL,62.05,60.09,1685.06,7.50,412.62,9.00,4.44,1993.94,1052.78,0.00,-24.53
05/30/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,29786.34,7.00,16697.49,22152.68,4339.00,NULL,NULL,NULL,NULL,27852.77,12.00,NULL,88.00,49.00,NULL,61.72,59.06,2344.02,7.95,338.48,13.00,4.23,1148.74,2368.38,0.00,79.59
05/31/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,51003.13,16.00,40525.32,29146.78,11148.01,NULL,NULL,NULL,NULL,58420.68,16.50,NULL,205.00,71.00,NULL,60.80,57.05,8719.96,7.80,248.80,23.00,3.26,2441.63,1308.69,0.00,188.73
06/01/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,45278.37,7.00,22721.91,32762.93,999.00,NULL,NULL,NULL,NULL,46003.30,19.50,NULL,103.00,170.00,NULL,62.52,61.37,4436.30,6.80,439.60,18.00,4.22,1730.92,2332.14,0.00,-39.41
06/02/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,57558.20,8.00,21479.40,19585.36,16552.01,NULL,NULL,NULL,NULL,62003.09,15.00,NULL,89.00,110.00,NULL,59.59,58.89,8225.27,8.99,646.72,26.00,3.69,1209.78,2123.12,0.00,-19.09
06/03/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,23082.06,1.00,6567.88,14139.20,1799.00,NULL,NULL,NULL,NULL,19474.12,12.00,NULL,55.00,65.00,NULL,62.58,61.87,5301.13,1.82,419.67,9.50,2.32,507.86,1800.97,0.00,-15.38
06/04/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,17974.27,5.00,15803.79,11115.07,-359.96,NULL,NULL,NULL,NULL,23454.04,12.00,NULL,57.00,49.00,NULL,58.37,55.11,2543.30,8.77,315.34,6.00,4.33,3950.95,2240.69,0.00,16.33
06/05/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,19802.73,4.00,6947.85,9759.16,-3899.00,NULL,NULL,NULL,NULL,24826.66,10.00,NULL,53.00,56.00,NULL,46.74,46.80,3860.74,7.55,373.64,10.00,3.20,785.41,2391.10,0.00,-5.36
06/06/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,38073.70,4.00,33268.33,14295.67,3399.01,NULL,NULL,NULL,NULL,44441.28,7.00,NULL,95.00,47.00,NULL,56.18,51.74,5748.45,4.21,400.78,23.50,3.15,2161.23,1170.69,0.00,102.13
06/07/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,99886.25,14.00,55393.27,39011.36,11415.76,NULL,NULL,NULL,NULL,107018.87,13.00,NULL,201.00,72.00,NULL,59.57,58.66,13056.91,6.97,496.95,36.50,4.25,1968.61,2595.16,0.00,179.17
06/08/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,56502.82,5.00,30107.58,45029.33,0.00,NULL,NULL,NULL,NULL,56542.29,22.00,NULL,134.00,157.00,NULL,60.72,58.84,5874.68,3.73,421.66,19.00,5.05,1782.04,2204.58,0.00,-14.65
06/09/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,27158.10,5.00,19431.76,16965.45,180.83,NULL,NULL,NULL,NULL,38044.17,16.00,NULL,67.00,107.00,NULL,55.24,51.96,1650.63,7.46,405.34,11.00,6.64,2428.97,3102.07,0.00,-37.38
06/10/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,26934.10,2.00,31701.51,19136.43,8295.98,NULL,NULL,NULL,NULL,32594.88,3.00,NULL,37.00,56.00,NULL,58.47,57.55,2023.49,5.41,727.95,14.00,4.43,4044.12,1829.82,0.00,-33.93
05/01/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,21202.51,1.00,10392.86,15072.60,0.00,NULL,NULL,NULL,NULL,21012.50,4.00,NULL,32.00,29.00,NULL,59.74,57.34,1146.82,3.13,662.58,7.00,5.29,1110.73,2761.59,0.00,10.34
05/02/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,16699.06,4.00,5641.77,9517.06,0.00,NULL,NULL,NULL,NULL,17739.18,2.00,NULL,32.00,28.00,NULL,56.41,52.03,2295.50,12.50,521.85,10.00,1.90,1767.06,1019.55,0.00,14.29
05/03/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,63189.80,14.00,55141.01,24598.83,6234.07,NULL,NULL,NULL,NULL,63404.69,6.00,NULL,70.00,25.00,NULL,60.51,55.65,5904.84,20.00,902.71,20.00,4.90,3903.99,2187.21,0.00,180.00
05/04/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,11761.85,0.00,7168.91,10866.27,299.99,NULL,NULL,NULL,NULL,11858.53,10.00,NULL,35.00,58.00,NULL,63.74,62.53,310.97,0.00,336.05,8.00,2.75,1136.48,1007.93,0.00,-39.66
05/05/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,15424.83,1.00,11576.89,10853.92,0.00,NULL,NULL,NULL,NULL,14564.87,6.00,NULL,22.00,32.00,NULL,60.69,57.45,2484.91,4.55,701.13,5.00,3.60,3888.88,1449.12,0.00,-31.25
05/06/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,9262.70,1.00,3629.89,4754.90,3098.96,NULL,NULL,NULL,NULL,10073.64,12.00,NULL,14.00,28.00,NULL,59.12,59.82,2193.85,7.14,661.62,7.00,4.14,882.48,1090.62,0.00,-50.00
05/07/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,7374.13,1.00,6869.82,6344.17,0.00,NULL,NULL,NULL,NULL,7524.79,7.00,NULL,18.00,31.00,NULL,76.07,69.71,374.99,5.56,409.67,3.00,5.33,2289.94,327.49,0.00,-41.94
05/08/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,3298.96,3.00,3190.00,5888.92,0.00,NULL,NULL,NULL,NULL,3298.96,4.00,NULL,26.00,37.00,NULL,58.57,55.61,450.97,11.54,126.88,2.00,2.00,3189.95,109.00,0.00,-29.73
05/09/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,13665.69,3.00,6478.85,10074.28,1579.00,NULL,NULL,NULL,NULL,14230.75,6.00,NULL,27.00,32.00,NULL,58.50,60.23,957.95,11.11,506.14,8.00,1.88,2159.62,1308.65,0.00,-15.63
05/10/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,36204.09,6.00,23747.45,19201.40,1278.99,NULL,NULL,NULL,NULL,36004.09,7.00,NULL,51.00,45.00,NULL,62.35,59.69,3008.87,11.76,709.88,14.00,4.14,2322.40,1508.24,0.00,13.33
